case,measured_time_norm,reference_used,dt_s,future_dT_K,future_max_abs_dY,increment_dT_K,increment_max_abs_dY,E_max_T1_Y1e-3,E_max_T1_Y1e-4,E_max_T10_Y1e-3,enthalpy_mismatch_J_kg,elemental_mismatch_max
test_9,0.30000000000000004,predicted_canonical,1e-05,0.04246765407060593,3.0611451901363385e-06,0.004882532342890045,7.827977649033091e-06,0.04246765407060593,0.04246765407060593,0.004246765407060593,2.561137080192566e-09,4.440892098500626e-16
test_9,0.30000000000000004,predicted_canonical,0.0001,0.010758137392713252,7.832846903310653e-07,-0.026826984335002635,5.550117149227818e-06,0.010758137392713252,0.010758137392713252,0.0010758137392713253,3.003515303134918e-08,4.440892098500626e-16
test_9,0.30000000000000004,predicted_corrected,1e-07,0.047842137485531566,1.001893181824115e-06,0.010257016303057753,5.502510593918819e-06,0.047842137485531566,0.047842137485531566,0.004784213748553157,6.984919309616089e-10,4.440892098500626e-16
test_9,0.30000000000000004,predicted_corrected,1e-06,0.04953190597598223,3.0317201430152263e-06,0.011946784793508414,7.798552601911979e-06,0.04953190597598223,0.04953190597598223,0.004953190597598222,2.561137080192566e-09,4.440892098500626e-16
test_9,0.30000000000000004,predicted_corrected,1e-05,0.04246765357675031,3.061145195992765e-06,0.004882532394276495,7.827977654889517e-06,0.04246765357675031,0.04246765357675031,0.004246765357675031,3.725290298461914e-09,4.440892098500626e-16
test_9,0.30000000000000004,predicted_corrected,0.0001,0.010758137110315147,7.832847113142805e-07,-0.026826984072158666,5.550117170211033e-06,0.010758137110315147,0.010758137110315147,0.0010758137110315146,3.189779818058014e-08,4.440892098500626e-16
test_9,0.30000000000000004,oracle_canonical,1e-07,0.04632817575338777,9.788734542381938e-07,0.010195565390404226,5.415974462658069e-06,0.04632817575338777,0.04632817575338777,0.004632817575338777,1.1641532182693481e-09,4.440892098500626e-16
test_9,0.30000000000000004,oracle_canonical,1e-06,0.048295255409357196,3.088786828003842e-06,0.012162645046373655,7.525887836423717e-06,0.048295255409357196,0.048295255409357196,0.004829525540935719,2.561137080192566e-09,4.440892098500626e-16
test_9,0.30000000000000004,oracle_canonical,1e-05,0.04159293278644327,2.9981209507812245e-06,0.005460322423459729,7.435221959201099e-06,0.04159293278644327,0.04159293278644327,0.004159293278644327,1.862645149230957e-09,4.440892098500626e-16
test_9,0.30000000000000004,oracle_canonical,0.0001,0.010536553426845785,7.671515576956889e-07,-0.025596056936137757,5.204252566115564e-06,0.010536553426845785,0.010536553426845785,0.0010536553426845785,3.003515303134918e-08,4.440892098500626e-16
test_10,0.30000000000000004,predicted_canonical,1e-07,0.018577066646685125,3.599427161049551e-07,0.004171144235897373,2.2230426476033127e-06,0.018577066646685125,0.018577066646685125,0.0018577066646685125,2.3283064365386963e-09,2.498001805406602e-16
test_10,0.30000000000000004,predicted_canonical,1e-06,0.01936033347101329,1.233407257911212e-06,0.004954411060225539,3.0965071894095697e-06,0.01936033347101329,0.01936033347101329,0.0019360333471013292,1.862645149230957e-09,2.498001805406602e-16
test_10,0.30000000000000004,predicted_canonical,1e-05,0.016644952896058385,1.2040723907091877e-06,0.002239030485270632,3.0671723222075453e-06,0.016644952896058385,0.016644952896058385,0.0016644952896058384,4.190951585769653e-09,2.498001805406602e-16
test_10,0.30000000000000004,predicted_canonical,0.0001,0.004197467706944735,3.05887389417947e-07,-0.010208454703843017,2.1689873209163046e-06,0.004197467706944735,0.004197467706944735,0.00041974677069447355,2.9802322387695312e-08,2.498001805406602e-16
test_10,0.30000000000000004,predicted_corrected,1e-07,0.01857706649298052,3.5994271685435564e-07,0.004171144237261615,2.2230426483527133e-06,0.01857706649298052,0.01857706649298052,0.0018577066492980522,2.3283064365386963e-09,2.498001805406602e-16
test_10,0.30000000000000004,predicted_corrected,1e-06,0.019360333320946665,1.2334072588549017e-06,0.0049544110652277595,3.0965071903532593e-06,0.019360333320946665,0.019360333320946665,0.0019360333320946666,1.862645149230957e-09,2.498001805406602e-16
test_10,0.30000000000000004,predicted_corrected,1e-05,0.016644952753722464,1.2040723922912555e-06,0.002239030498003558,3.067172323789613e-06,0.016644952753722464,0.016644952753722464,0.0016644952753722465,2.3283064365386963e-09,2.498001805406602e-16
test_10,0.30000000000000004,predicted_corrected,0.0001,0.004197467625090212,3.0588739552417366e-07,-0.010208454630628694,2.1689873270225313e-06,0.004197467625090212,0.004197467625090212,0.00041974676250902123,2.9802322387695312e-08,2.498001805406602e-16
test_10,0.30000000000000004,oracle_canonical,1e-07,0.01876735746373015,4.0395596520581556e-07,0.004166293933849374,2.2159508410168893e-06,0.01876735746373015,0.01876735746373015,0.001876735746373015,2.3283064365386963e-09,3.3306690738754696e-16
test_10,0.30000000000000004,oracle_canonical,1e-06,0.019570765984099125,1.2611543768470401e-06,0.00496970245421835,3.073149252658114e-06,0.019570765984099125,0.019570765984099125,0.0019570765984099126,2.7939677238464355e-09,3.3306690738754696e-16
test_10,0.30000000000000004,oracle_canonical,1e-05,0.016846171818542643,1.2186312145501255e-06,0.002245108288661868,3.0306260903611992e-06,0.016846171818542643,0.016846171818542643,0.0016846171818542643,3.259629011154175e-09,3.3306690738754696e-16
test_10,0.30000000000000004,oracle_canonical,0.0001,0.0042482121884859225,3.095853491896783e-07,-0.010352851341394853,2.121580225000752e-06,0.0042482121884859225,0.0042482121884859225,0.0004248212188485923,2.9802322387695312e-08,3.3306690738754696e-16
test_11,0.6000000000000001,predicted_canonical,1e-07,-0.10845277205817183,6.326896215831657e-06,-0.022310994794224825,1.2247325063163839e-05,0.10845277205817183,0.10845277205817183,0.010845277205817183,3.4924596548080444e-09,1.942890293094024e-16
test_11,0.6000000000000001,predicted_canonical,1e-06,-0.11066801334754928,6.076132515103749e-06,-0.02452623608360227,1.8135047527650938e-05,0.11066801334754928,0.11066801334754928,0.011066801334754928,2.561137080192566e-09,1.942890293094024e-16
test_11,0.6000000000000001,predicted_canonical,1e-05,-0.09391119097745104,6.769448219146046e-06,-0.007769413713504036,1.8828363231693235e-05,0.09391119097745104,0.09391119097745104,0.009391119097745104,2.3283064365386963e-09,1.942890293094024e-16
test_11,0.6000000000000001,predicted_canonical,0.0001,-0.023788737352788303,1.7320432185718992e-06,0.0623530399111587,1.3790958231119088e-05,0.023788737352788303,0.023788737352788303,0.00237887373527883,3.003515303134918e-08,1.942890293094024e-16
test_11,0.6000000000000001,predicted_corrected,1e-07,0.040858315421246516,5.85123596043291e-06,0.011051753527681285,5.4601881015470255e-06,0.040858315421246516,0.0585123596043291,0.00585123596043291,1.3969838619232178e-09,2.220446049250313e-16
test_11,0.6000000000000001,predicted_corrected,1e-06,0.04519313422133564,3.926060680392585e-06,0.01538657232777041,7.792549440503033e-06,0.04519313422133564,0.04519313422133564,0.004519313422133564,2.3283064365386963e-09,2.220446049250313e-16
test_11,0.6000000000000001,predicted_corrected,1e-05,0.0403716660016471,2.910234177727622e-06,0.010565104108081869,8.55547714670099e-06,0.0403716660016471,0.0403716660016471,0.00403716660016471,3.026798367500305e-09,2.220446049250313e-16
test_11,0.6000000000000001,predicted_corrected,0.0001,0.01022752164180929,7.44647585315672e-07,-0.01957904025175594,8.064164495242415e-06,0.01022752164180929,0.01022752164180929,0.0010227521641809289,3.003515303134918e-08,2.220446049250313e-16
test_11,0.6000000000000001,oracle_canonical,1e-07,-0.10176151312271031,2.1547106935915217e-06,-0.02202374853504807,1.171547402070705e-05,0.10176151312271031,0.10176151312271031,0.010176151312271032,2.3283064365386963e-09,2.220446049250313e-16
test_11,0.6000000000000001,oracle_canonical,1e-06,-0.10591943450754115,6.7558604986417414e-06,-0.026181669919878914,1.631662382575727e-05,0.10591943450754115,0.10591943450754115,0.010591943450754116,3.958120942115784e-09,2.220446049250313e-16
test_11,0.6000000000000001,oracle_canonical,1e-05,-0.09119712842402805,6.573987258062797e-06,-0.01145936383636581,1.6134750585178326e-05,0.09119712842402805,0.09119712842402805,0.009119712842402806,4.656612873077393e-10,2.220446049250313e-16
test_11,0.6000000000000001,oracle_canonical,0.0001,-0.023101349383523484,1.681994381053098e-06,0.05663641520413876,1.1242757708168627e-05,0.023101349383523484,0.023101349383523484,0.0023101349383523482,3.003515303134918e-08,2.220446049250313e-16
test_12,0.6,predicted_canonical,1e-07,0.1003740488126823,9.629359303386237e-06,0.023301977956180053,1.1680068117775333e-05,0.1003740488126823,0.1003740488126823,0.01003740488126823,3.026798367500305e-09,4.440892098500626e-16
test_12,0.6,predicted_canonical,1e-06,0.10832152542752738,8.593776546661491e-06,0.031249454571025126,1.5527144048611136e-05,0.10832152542752738,0.10832152542752738,0.010832152542752738,3.026798367500305e-09,4.440892098500626e-16
test_12,0.6,predicted_canonical,1e-05,0.09578338830579014,6.8547947622565886e-06,0.01871131744928789,1.6344979256167208e-05,0.09578338830579014,0.09578338830579014,0.009578338830579014,2.0954757928848267e-09,4.440892098500626e-16
test_12,0.6,predicted_canonical,0.0001,0.02448314033790666,1.7792780513947726e-06,-0.05258893051859559,1.5219744345804087e-05,0.02448314033790666,0.02448314033790666,0.002448314033790666,2.537854015827179e-08,4.440892098500626e-16
test_12,0.6,predicted_corrected,1e-07,0.17136525865180374,9.364939712853959e-06,0.03911525731246002,2.0038461541166397e-05,0.17136525865180374,0.17136525865180374,0.017136525865180375,3.026798367500305e-09,4.440892098500626e-16
test_12,0.6,predicted_corrected,1e-06,0.18248127268952885,1.3283418089010679e-05,0.050231271350185125,2.5951501970794544e-05,0.18248127268952885,0.18248127268952885,0.018248127268952884,3.958120942115784e-09,4.440892098500626e-16
test_12,0.6,predicted_corrected,1e-05,0.15973563915304112,1.1431042138798642e-05,0.027485637813697394,2.4099126020582506e-05,0.15973563915304112,0.15973563915304112,0.015973563915304113,2.0954757928848267e-09,4.440892098500626e-16
test_12,0.6,predicted_corrected,0.0001,0.04083134059646909,2.967338037063172e-06,-0.09141866074287464,2.1993415361017815e-05,0.04083134059646909,0.04083134059646909,0.004083134059646909,2.561137080192566e-08,4.440892098500626e-16
test_12,0.6,oracle_canonical,1e-07,0.1072878701584159,2.1599207772615703e-06,0.024391341245973308,1.2874971570986382e-05,0.1072878701584159,0.1072878701584159,0.01072878701584159,3.026798367500305e-09,1.1102230246251565e-16
test_12,0.6,oracle_canonical,1e-06,0.11228756912896642,7.132772612744587e-06,0.029391040216523834,1.78478234064694e-05,0.11228756912896642,0.11228756912896642,0.011228756912896643,3.026798367500305e-09,1.1102230246251565e-16
test_12,0.6,oracle_canonical,1e-05,0.09687329561256774,6.932505886764195e-06,0.013976766700125154,1.7647556680489007e-05,0.09687329561256774,0.09687329561256774,0.009687329561256775,2.0954757928848267e-09,1.1102230246251565e-16
test_12,0.6,oracle_canonical,0.0001,0.024761630569628323,1.7995167024553727e-06,-0.05813489834281427,1.2514567496180184e-05,0.024761630569628323,0.024761630569628323,0.0024761630569628324,1.816079020500183e-08,1.1102230246251565e-16
test_13,0.6,predicted_canonical,1e-07,-0.013370409031267627,1.4021473094538717e-06,-0.003061674739001319,1.5352891565290072e-06,0.013370409031267627,0.014021473094538717,0.0014021473094538717,1.862645149230957e-09,4.440892098500626e-16
test_13,0.6,predicted_canonical,1e-06,-0.014445860994328541,1.1816011667997728e-06,-0.004137126702062233,2.071324198250901e-06,0.014445860994328541,0.014445860994328541,0.0014445860994328542,2.7939677238464355e-09,4.440892098500626e-16
test_13,0.6,predicted_canonical,1e-05,-0.012788120457116747,9.255408889297101e-07,-0.002479386164850439,2.216228167657708e-06,0.012788120457116747,0.012788120457116747,0.0012788120457116747,2.561137080192566e-09,4.440892098500626e-16
test_13,0.6,predicted_canonical,0.0001,-0.00322303518305489,2.349027085069011e-07,0.0070856991092114185,2.0575654556612144e-06,0.00322303518305489,0.00322303518305489,0.000322303518305489,2.9336661100387573e-08,4.440892098500626e-16
test_13,0.6,predicted_corrected,1e-07,-0.01337040915768739,1.4021473095406078e-06,-0.0030616747376370768,1.5352891559183846e-06,0.01337040915768739,0.014021473095406078,0.0014021473095406078,1.862645149230957e-09,4.440892098500626e-16
test_13,0.6,predicted_corrected,1e-06,-0.01444586111983881,1.1816011660781278e-06,-0.004137126699788496,2.0713241971129226e-06,0.01444586111983881,0.01444586111983881,0.001444586111983881,2.7939677238464355e-09,4.440892098500626e-16
test_13,0.6,predicted_corrected,1e-05,-0.012788120573532069,9.255408875141757e-07,-0.002479386153481755,2.2162281662907457e-06,0.012788120573532069,0.012788120573532069,0.0012788120573532069,4.6566128730773926e-09,4.440892098500626e-16
test_13,0.6,predicted_corrected,0.0001,-0.003223035249448003,2.3490270334436403e-07,0.007085699170602311,2.0575654533470933e-06,0.003223035249448003,0.003223035249448003,0.0003223035249448003,3.3527612686157227e-08,4.440892098500626e-16
test_13,0.6,oracle_canonical,1e-07,-0.014300070335139026,3.085053564555462e-07,-0.0031871211058387416,1.6949562771373383e-06,0.014300070335139026,0.014300070335139026,0.0014300070335139027,2.7939677238464355e-09,4.440892098500626e-16
test_13,0.6,oracle_canonical,1e-06,-0.014916390628059162,9.626233129500505e-07,-0.0038034413987588778,2.3490742336318426e-06,0.014916390628059162,0.014916390628059162,0.0014916390628059162,2.7939677238464355e-09,4.440892098500626e-16
test_13,0.6,oracle_canonical,1e-05,-0.012839615771554236,9.292142040540075e-07,-0.0017266665422539518,2.3156651247357996e-06,0.012839615771554236,0.012839615771554236,0.0012839615771554236,3.259629011154175e-09,4.440892098500626e-16
test_13,0.6,oracle_canonical,0.0001,-0.0032359914348489838,2.3584699418432997e-07,0.0078769577944513,1.622297914866122e-06,0.0032359914348489838,0.0032359914348489838,0.0003235991434848984,2.7008354663848877e-08,4.440892098500626e-16
test_14,0.6000000000000001,predicted_canonical,1e-07,0.028569440199589735,8.634823485155485e-07,0.006265951039949869,3.3861780882882275e-06,0.028569440199589735,0.028569440199589735,0.0028569440199589734,9.313225746154785e-10,5.551115123125783e-16
test_14,0.6000000000000001,predicted_canonical,1e-06,0.029509095908906602,1.778039151523192e-06,0.007205606749266735,4.832132032089875e-06,0.029509095908906602,0.029509095908906602,0.00295090959089066,6.984919309616089e-10,5.551115123125783e-16
test_14,0.6000000000000001,predicted_canonical,1e-05,0.025202410456131474,1.827329804249267e-06,0.002898921296491608,4.88142268481595e-06,0.025202410456131474,0.025202410456131474,0.0025202410456131473,3.026798367500305e-09,5.551115123125783e-16
test_14,0.6000000000000001,predicted_canonical,0.0001,0.00633621087854408,4.620184310133446e-07,-0.015967278281095787,3.516111311580028e-06,0.00633621087854408,0.00633621087854408,0.000633621087854408,2.3050233721733093e-08,5.551115123125783e-16
test_14,0.6000000000000001,predicted_corrected,1e-07,0.028569440149567527,8.634823485675902e-07,0.006265951040859363,3.386178088593539e-06,0.028569440149567527,0.028569440149567527,0.0028569440149567526,9.313225746154785e-10,5.551115123125783e-16
test_14,0.6000000000000001,predicted_corrected,1e-06,0.029509095860248635,1.7780391518285033e-06,0.007205606751540472,4.832132032395187e-06,0.029509095860248635,0.029509095860248635,0.0029509095860248634,9.313225746154785e-10,5.551115123125783e-16
test_14,0.6000000000000001,predicted_corrected,1e-05,0.025202410408383003,1.8273298049431563e-06,0.0028989212996748392,4.88142268550984e-06,0.025202410408383003,0.025202410408383003,0.0025202410408383,9.313225746154785e-10,5.551115123125783e-16
test_14,0.6000000000000001,predicted_corrected,0.0001,0.006336210850804491,4.620184332893018e-07,-0.015967278257903672,3.516111313855985e-06,0.006336210850804491,0.006336210850804491,0.0006336210850804491,2.3050233721733093e-08,5.551115123125783e-16
test_14,0.6000000000000001,oracle_canonical,1e-07,0.027648105434764148,6.020355436675562e-07,0.0061897776790829084,3.294270477988137e-06,0.027648105434764148,0.027648105434764148,0.002764810543476415,2.0954757928848267e-09,3.3306690738754696e-16
test_14,0.6000000000000001,oracle_canonical,1e-06,0.028844798067439115,1.8689323241505296e-06,0.007386470311757876,4.5611672584711105e-06,0.028844798067439115,0.028844798067439115,0.0028844798067439114,6.984919309616089e-10,3.3306690738754696e-16
test_14,0.6000000000000001,oracle_canonical,1e-05,0.024821924077969015,1.799772065880223e-06,0.0033635963222877763,4.492007000200804e-06,0.024821924077969015,0.024821924077969015,0.0024821924077969015,5.587935447692871e-09,3.3306690738754696e-16
test_14,0.6000000000000001,oracle_canonical,0.0001,0.006240562474431499,4.5504404302953994e-07,-0.01521776528124974,3.147278977350121e-06,0.006240562474431499,0.006240562474431499,0.00062405624744315,2.3050233721733093e-08,3.3306690738754696e-16
test_15,0.6,predicted_canonical,1e-07,-0.09684557236778346,9.429643914635188e-06,-0.015814378321010736,9.026842476722585e-06,0.09684557236778346,0.09684557236778346,0.009684557236778347,1.1641532182693481e-09,6.661338147750939e-16
test_15,0.6,predicted_canonical,1e-06,-0.0964143838768905,4.579340000865351e-06,-0.015383189830117772,1.439515756457288e-05,0.0964143838768905,0.0964143838768905,0.00964143838768905,1.1641532182693481e-09,6.661338147750939e-16
test_15,0.6,predicted_canonical,1e-05,-0.08104138852922915,5.807022207204859e-06,-1.0194482456427068e-05,1.562283977091239e-05,0.08104138852922915,0.08104138852922915,0.008104138852922915,8.381903171539307e-09,6.661338147750939e-16
test_15,0.6,predicted_canonical,0.0001,-0.02068120115200145,1.503493486681995e-06,0.060349992894771276,1.1319311050389524e-05,0.02068120115200145,0.02068120115200145,0.002068120115200145,2.468004822731018e-08,6.661338147750939e-16
test_15,0.6,predicted_corrected,1e-07,-0.04195468565603733,9.23853092681809e-06,-0.0035829574876515835,2.5511823149582114e-06,0.04195468565603733,0.09238530926818089,0.00923853092681809,1.1641532182693481e-09,6.661338147750939e-16
test_15,0.6,predicted_corrected,1e-06,-0.03909027371355478,3.3714798544949576e-06,-0.0007185455451690359,6.574363445692455e-06,0.03909027371355478,0.03909027371355478,0.003909027371355478,1.1641532182693481e-09,6.661338147750939e-16
test_15,0.6,predicted_corrected,1e-05,-0.03159509209672251,2.263734582508281e-06,0.0067766360716632335,1.1061011327952175e-05,0.03159509209672251,0.03159509209672251,0.003159509209672251,5.820766091346741e-09,6.661338147750939e-16
test_15,0.6,predicted_corrected,0.0001,-0.00806301238026208,5.86165693594598e-07,0.030308715788123664,1.0233637832018222e-05,0.00806301238026208,0.00806301238026208,0.0008063012380262081,2.468004822731018e-08,6.661338147750939e-16
test_15,0.6,oracle_canonical,1e-07,-0.07305832139627455,1.4944299560337715e-06,-0.015576741088352719,8.273492276472671e-06,0.07305832139627455,0.07305832139627455,0.007305832139627455,1.1641532182693481e-09,5.551115123125783e-16
test_15,0.6,oracle_canonical,1e-06,-0.07599571926630233,4.789135334748451e-06,-0.0185141389583805,1.1568197655187351e-05,0.07599571926630233,0.07599571926630233,0.007599571926630233,1.1641532182693481e-09,5.551115123125783e-16
test_15,0.6,oracle_canonical,1e-05,-0.06549543841720151,4.693247822457058e-06,-0.008013858109279681,1.1472310142895958e-05,0.06549543841720151,0.06549543841720151,0.006549543841720152,5.3551048040390015e-09,5.551115123125783e-16
test_15,0.6,oracle_canonical,0.0001,-0.016714214268631622,1.2150969903035325e-06,0.04076736603929021,7.994159310742432e-06,0.016714214268631622,0.016714214268631622,0.0016714214268631622,2.468004822731018e-08,5.551115123125783e-16
